Datetime,usdrub
2007-09-19,25.173999786376953
2007-09-20,25.073999404907227
2007-09-21,25.05299949645996
2007-09-24,25.0310001373291
2007-09-25,24.966999053955078
2007-09-26,24.974000930786133
2007-09-27,24.95400047302246
2007-09-28,24.854000091552734
2007-10-01,24.856000900268555
2007-10-02,24.95199966430664
2007-10-03,25.006999969482422
2007-10-04,24.972999572753906
2007-10-05,24.96500015258789
2007-10-08,25.05299949645996
2007-10-09,24.996000289916992
2007-10-10,24.958999633789062
2007-10-11,24.906999588012695
2007-10-12,24.924999237060547
2007-10-15,24.899999618530273
2007-10-16,24.926000595092773
2007-10-17,24.892000198364258
2007-10-18,24.816999435424805
2007-10-19,24.854999542236328
2007-10-22,24.93000030517578
2007-10-23,24.864999771118164
2007-10-24,24.860000610351562
2007-10-25,24.799999237060547
2007-10-26,24.725000381469727
2007-10-29,24.700000762939453
2007-10-30,24.680999755859375
2007-10-31,24.65999984741211
2007-11-01,24.694000244140625
2007-11-02,24.625
2007-11-05,24.648000717163086
2007-11-06,24.573999404907227
2007-11-07,24.506999969482422
2007-11-08,24.466999053955078
2007-11-09,24.472999572753906
2007-11-12,24.608999252319336
2007-11-13,24.520000457763672
2007-11-14,24.48900032043457
2007-11-15,24.518999099731445
2007-11-16,24.485000610351562
2007-11-19,24.47599983215332
2007-11-20,24.329999923706055
2007-11-21,24.31100082397461
2007-11-22,24.312000274658203
2007-11-23,24.31599998474121
2007-11-27,24.327999114990234
2007-11-28,24.315000534057617
2007-11-29,24.395999908447266
2007-11-30,24.510000228881836
2007-12-03,24.469999313354492
2007-12-04,24.382999420166016
2007-12-05,24.538000106811523
2007-12-06,24.485000610351562
2007-12-07,24.48699951171875
2007-12-10,24.42799949645996
2007-12-11,24.464000701904297
2007-12-12,24.429000854492188
2007-12-13,24.500999450683594
2007-12-14,24.694000244140625
2007-12-17,24.700000762939453
2007-12-19,24.729999542236328
2007-12-20,24.77899932861328
2007-12-21,24.75
2007-12-24,24.71500015258789
2007-12-25,24.714000701904297
2007-12-26,24.639999389648438
2007-12-27,24.597999572753906
2007-12-28,24.506999969482422
2007-12-31,24.565000534057617
2008-01-03,24.429000854492188
2008-01-04,24.413999557495117
2008-01-07,24.415000915527344
2008-01-10,24.354000091552734
2008-01-11,24.375999450683594
2008-01-14,24.285999298095703
2008-01-15,24.347000122070312
2008-01-16,24.479999542236328
2008-01-17,24.5
2008-01-18,24.511999130249023
2008-01-21,24.77199935913086
2008-01-22,24.615999221801758
2008-01-23,24.663000106811523
2008-01-24,24.450000762939453
2008-01-25,24.48900032043457
2008-01-28,24.47100067138672
2008-01-29,24.48699951171875
2008-01-30,24.434999465942383
2008-01-31,24.43000030517578
2008-02-01,24.48900032043457
2008-02-04,24.493999481201172
2008-02-05,24.63599967956543
2008-02-06,24.65999984741211
2008-02-07,24.788000106811523
2008-02-08,24.740999221801758
2008-02-11,24.691999435424805
2008-02-12,24.618000030517578
2008-02-13,24.68199920654297
2008-02-14,24.614999771118164
2008-02-15,24.583999633789062
2008-02-18,24.584999084472656
2008-02-19,24.538000106811523
2008-02-20,24.538000106811523
2008-02-21,24.474000930786133
2008-02-22,24.437999725341797
2008-02-25,24.42799949645996
2008-02-26,24.235000610351562
2008-02-27,24.097000122070312
2008-02-28,23.993999481201172
2008-02-29,24.01099967956543
2008-03-03,24.027000427246094
2008-03-04,24.013999938964844
2008-03-05,23.937999725341797
2008-03-06,23.816999435424805
2008-03-07,23.868000030517578
2008-03-10,23.871000289916992
2008-03-11,23.871000289916992
2008-03-12,23.701000213623047
2008-03-13,23.676000595092773
2008-03-14,23.584999084472656
2008-03-17,23.523000717163086
2008-03-18,23.601999282836914
2008-03-19,23.621000289916992
2008-03-20,23.79400062561035
2008-03-21,23.79400062561035
2008-03-24,23.792999267578125
2008-03-25,23.645000457763672
2008-03-26,23.476999282836914
2008-03-27,23.469999313354492
2008-03-28,23.48699951171875
2008-03-31,23.52400016784668
2008-04-02,23.58300018310547
2008-04-03,23.590999603271484
2008-04-04,23.541000366210938
2008-04-07,23.559999465942383
2008-04-08,23.57200050354004
2008-04-09,23.461000442504883
2008-04-10,23.530000686645508
2008-04-11,23.472999572753906
2008-04-14,23.461999893188477
2008-04-15,23.493999481201172
2008-04-16,23.35099983215332
2008-04-17,23.395000457763672
2008-04-18,23.46500015258789
2008-04-21,23.381000518798828
2008-04-22,23.320999145507812
2008-04-23,23.416000366210938
2008-04-24,23.56999969482422
2008-04-25,23.6200008392334
2008-04-28,23.59600067138672
2008-04-29,23.677000045776367
2008-04-30,23.6299991607666
2008-05-02,23.802000045776367
2008-05-05,23.733999252319336
2008-05-06,23.698999404907227
2008-05-07,23.829999923706055
2008-05-08,23.81800079345703
2008-05-09,23.749000549316406
2008-05-12,23.691999435424805
2008-05-13,23.77079963684082
2008-05-14,23.875
2008-05-15,23.889999389648438
2008-05-16,23.709999084472656
2008-05-19,23.77400016784668
2008-05-20,23.68899917602539
2008-05-21,23.562000274658203
2008-05-22,23.597999572753906
2008-05-23,23.56100082397461
2008-05-26,23.520000457763672
2008-05-27,23.624000549316406
2008-05-28,23.606000900268555
2008-05-29,23.718000411987305
2008-05-30,23.684999465942383
2008-06-02,23.691999435424805
2008-06-03,23.774999618530273
2008-06-04,23.788999557495117
2008-06-05,23.67300033569336
2008-06-06,23.53499984741211
2008-06-09,23.64900016784668
2008-06-10,23.704999923706055
2008-06-11,23.628000259399414
2008-06-12,23.719999313354492
2008-06-13,23.790000915527344
2008-06-16,23.68000030517578
2008-06-17,23.634000778198242
2008-06-18,23.618999481201172
2008-06-19,23.64699935913086
2008-06-20,23.56100082397461
2008-06-23,23.628999710083008
2008-06-24,23.59600067138672
2008-06-25,23.507999420166016
2008-06-26,23.44300079345703
2008-06-27,23.413000106811523
2008-06-30,23.44700050354004
2008-07-02,23.371000289916992
2008-07-03,23.516000747680664
2008-07-04,23.48200035095215
2008-07-07,23.476999282836914
2008-07-08,23.524999618530273
2008-07-09,23.427000045776367
2008-07-10,23.354999542236328
2008-07-11,23.246999740600586
2008-07-14,23.170000076293945
2008-07-15,23.177000045776367
2008-07-16,23.257999420166016
2008-07-17,23.229000091552734
2008-07-18,23.218000411987305
2008-07-21,23.183000564575195
2008-07-22,23.288000106811523
2008-07-23,23.36199951171875
2008-07-24,23.371000289916992
2008-07-25,23.3799991607666
2008-07-28,23.343000411987305
2008-07-29,23.44700050354004
2008-07-30,23.441999435424805
2008-07-31,23.434999465942383
2008-08-26,24.667999267578125
2008-08-27,24.61400032043457
2008-08-28,24.625999450683594
2008-08-29,24.643999099731445
2008-09-01,24.725000381469727
2008-09-02,24.79400062561035
2008-09-03,25.134000778198242
2008-09-04,25.465999603271484
2008-09-05,25.479000091552734
2008-09-08,25.514999389648438
2008-09-09,25.572999954223633
2008-09-10,25.742000579833984
2008-09-11,25.73900032043457
2008-09-12,25.520000457763672
2008-09-15,25.486000061035156
2008-09-16,25.62700080871582
2008-09-17,25.430999755859375
2008-09-18,25.448999404907227
2008-09-19,25.280000686645508
2008-09-22,25.003999710083008
2008-09-23,25.062000274658203
2008-09-24,25.020000457763672
2008-09-25,25.023000717163086
2008-09-26,25.02899932861328
2008-09-29,25.149999618530273
2008-09-30,25.638999938964844
2008-10-01,25.72800064086914
2008-10-02,25.93400001525879
2008-10-03,25.976999282836914
2008-10-06,26.253999710083008
2008-10-07,26.18000030517578
2008-10-08,26.13800048828125
2008-10-09,26.14699935913086
2008-10-10,26.20599937438965
2008-10-13,26.14699935913086
2008-10-14,26.138999938964844
2008-10-15,26.31100082397461
2008-10-16,26.281999588012695
2008-10-17,26.354999542236328
2008-10-20,26.395000457763672
2008-10-21,26.711999893188477
2008-10-22,26.975000381469727
2008-10-23,26.834999084472656
2008-10-24,27.194000244140625
2008-10-27,27.368999481201172
2008-10-28,26.993999481201172
2008-10-29,26.819000244140625
2008-10-30,26.875999450683594
2008-10-31,27.076000213623047
2008-11-03,27.18199920654297
2008-11-04,26.792999267578125
2008-11-05,26.854000091552734
2008-11-06,27.065000534057617
2008-11-07,27.027999877929688
2008-11-10,27.042999267578125
2008-11-11,27.58300018310547
2008-11-12,27.631000518798828
2008-11-13,27.24799919128418
2008-11-14,27.389999389648438
2008-11-17,27.43899917602539
2008-11-18,27.450000762939453
2008-11-19,27.611000061035156
2008-11-20,27.625
2008-11-21,27.506000518798828
2008-11-24,27.329999923706055
2008-11-25,27.264999389648438
2008-11-26,27.427000045776367
2008-11-27,27.43400001525879
2008-11-28,27.90999984741211
2008-12-01,28.011999130249023
2008-12-02,27.90999984741211
2008-12-03,27.91699981689453
2008-12-04,27.166000366210938
2008-12-05,28.170000076293945
2008-12-08,27.933000564575195
2008-12-09,27.93000030517578
2008-12-10,27.822999954223633
2008-12-11,27.708999633789062
2008-12-12,27.643999099731445
2008-12-15,27.611000061035156
2008-12-16,27.260000228881836
2008-12-17,27.1200008392334
2008-12-18,27.27899932861328
2008-12-19,28.166000366210938
2008-12-22,28.378000259399414
2008-12-23,28.409000396728516
2008-12-24,27.847000122070312
2008-12-25,27.82699966430664
2008-12-26,27.80699920654297
2008-12-29,29.47599983215332
2008-12-30,29.357999801635742
2008-12-31,30.524999618530273
2009-01-01,29.142000198364258
2009-01-02,28.69700050354004
2009-01-05,28.94300079345703
2009-01-06,28.891000747680664
2009-01-07,29.173999786376953
2009-01-08,28.357999801635742
2009-01-09,29.216999053955078
2009-01-12,31.118999481201172
2009-01-13,31.333999633789062
2009-01-14,31.72599983215332
2009-01-15,32.25199890136719
2009-01-16,32.32699966430664
2009-01-19,33.2599983215332
2009-01-20,33.05099868774414
2009-01-21,32.61000061035156
2009-01-22,32.62699890136719
2009-01-23,32.625999450683594
2009-01-26,32.777000427246094
2009-01-27,33.007999420166016
2009-01-28,33.948001861572266
2009-01-29,35.12200164794922
2009-01-30,35.60499954223633
2009-02-02,36.16600036621094
2009-02-03,36.000999450683594
2009-02-04,36.30500030517578
2009-02-05,36.393001556396484
2009-02-06,36.14699935913086
2009-02-09,35.66299819946289
2009-02-10,35.63800048828125
2009-02-11,35.071998596191406
2009-02-12,34.58100128173828
2009-02-13,34.50199890136719
2009-02-16,34.62200164794922
2009-02-17,36.25600051879883
2009-02-18,36.191001892089844
2009-02-19,35.81999969482422
2009-02-20,36.012001037597656
2009-02-23,35.933998107910156
2009-02-24,35.90599822998047
2009-02-25,35.6870002746582
2009-02-26,35.52899932861328
2009-02-27,35.808998107910156
2009-03-02,36.055999755859375
2009-03-03,36.22549819946289
2009-03-04,35.89899826049805
2009-03-05,35.85499954223633
2009-03-06,35.64400100708008
2009-03-09,35.73500061035156
2009-03-10,34.83000183105469
2009-03-11,34.9739990234375
2009-03-12,35.013999938964844
2009-03-13,34.63100051879883
2009-03-16,34.31399917602539
2009-03-17,34.39799880981445
2009-03-18,34.31800079345703
2009-03-19,33.1879997253418
2009-03-20,33.540000915527344
2009-03-23,33.2765007019043
2009-03-24,33.23899841308594
2009-03-25,33.5260009765625
2009-03-26,33.28300094604492
2009-03-27,33.63800048828125
2009-03-30,33.92300033569336
2009-03-31,33.827999114990234
2009-04-01,33.89250183105469
2009-04-02,33.29499816894531
2009-04-03,33.24599838256836
2009-04-06,33.3849983215332
2009-04-07,33.43299865722656
2009-04-08,33.55699920654297
2009-04-09,33.53200149536133
2009-04-10,33.55699920654297
2009-04-13,33.3489990234375
2009-04-14,33.26900100708008
2009-04-15,33.40999984741211
2009-04-16,33.25600051879883
2009-04-17,33.375
2009-04-20,33.82899856567383
2009-04-21,34.012001037597656
2009-04-22,33.801998138427734
2009-04-23,33.512001037597656
2009-04-24,33.042999267578125
2009-04-27,33.22200012207031
2009-04-28,33.367000579833984
2009-04-29,32.9630012512207
2009-04-30,32.98400115966797
2009-05-01,33.04750061035156
2009-05-04,32.73500061035156
2009-05-05,32.77000045776367
2009-05-06,32.79199981689453
2009-05-07,32.45800018310547
2009-05-08,32.30799865722656
2009-05-11,32.23500061035156
2009-05-12,31.937000274658203
2009-05-13,31.933000564575195
2009-05-14,32.16999816894531
2009-05-15,32.0260009765625
2009-05-18,32.06800079345703
2009-05-19,31.837499618530273
2009-05-20,31.44499969482422
2009-05-21,31.479999542236328
2009-05-22,30.951000213623047
2009-05-25,30.902999877929688
2009-05-26,31.327499389648438
2009-05-27,31.06100082397461
2009-05-28,30.983999252319336
2009-05-29,30.718000411987305
2009-06-01,30.614999771118164
2009-06-02,30.576499938964844
2009-06-03,30.753999710083008
2009-06-04,30.72599983215332
2009-06-05,30.802000045776367
2009-06-08,31.40999984741211
2009-06-09,31.034000396728516
2009-06-10,30.85700035095215
2009-06-11,30.8799991607666
2009-06-12,30.95400047302246
2009-06-15,31.19099998474121
2009-06-16,31.22100067138672
2009-06-17,31.270000457763672
2009-06-18,30.757999420166016
2009-06-19,30.94099998474121
2009-06-22,31.268999099731445
2009-06-23,31.23900032043457
2009-06-24,31.139999389648438
2009-06-25,31.207000732421875
2009-06-26,31.05699920654297
2009-06-29,31.104999542236328
2009-06-30,31.073999404907227
2009-07-01,31.09630012512207
2009-07-02,31.128999710083008
2009-07-03,31.16200065612793
2009-07-06,31.349000930786133
2009-07-07,31.5575008392334
2009-07-08,31.845500946044922
2009-07-09,31.780099868774414
2009-07-10,32.601200103759766
2009-07-13,32.67770004272461
2009-07-14,32.26359939575195
2009-07-15,31.83300018310547
2009-07-16,31.576000213623047
2009-07-17,31.778499603271484
2009-07-20,31.02549934387207
2009-07-21,30.999500274658203
2009-07-22,31.16029930114746
2009-07-23,31.202499389648438
2009-07-24,30.965499877929688
2009-07-27,30.699499130249023
2009-07-28,31.08449935913086
2009-07-29,31.57699966430664
2009-07-30,31.514999389648438
2009-07-31,31.540000915527344
2009-08-03,31.05620002746582
2009-08-04,31.08300018310547
2009-08-05,31.158000946044922
2009-08-06,31.3174991607666
2009-08-07,31.487600326538086
2009-08-10,31.801300048828125
2009-08-11,32.21590042114258
2009-08-12,32.2859992980957
2009-08-13,31.645200729370117
2009-08-14,31.696500778198242
2009-08-17,32.18510055541992
2009-08-18,32.404300689697266
2009-08-19,32.404300689697266
2009-08-20,31.805099487304688
2009-08-21,31.638500213623047
2009-08-24,31.408000946044922
2009-08-25,32.404300689697266
2009-08-26,32.404300689697266
2009-08-27,32.404300689697266
2009-08-28,31.000999450683594
2009-08-31,32.404300689697266
2009-09-01,32.404300689697266
2009-09-02,32.404300689697266
2009-09-03,32.404300689697266
2009-09-04,31.605600357055664
2009-09-07,32.404300689697266
2009-09-08,32.404300689697266
2009-09-09,32.404300689697266
2009-09-10,30.822799682617188
2009-09-11,30.82229995727539
2009-09-14,32.404300689697266
2009-09-15,30.81999969482422
2009-09-16,32.404300689697266
2009-09-17,30.31399917602539
2009-09-18,30.23699951171875
2009-09-21,30.374000549316406
2009-09-22,32.404300689697266
2009-09-23,30.045000076293945
2009-09-24,29.52199935913086
2009-09-25,30.12299919128418
2009-09-28,30.10099983215332
2009-09-29,30.079999923706055
2009-09-30,30.047700881958008
2009-10-01,30.10700035095215
2009-10-02,29.409000396728516
2009-10-05,29.999000549316406
2009-10-06,29.80299949645996
2009-10-07,29.711700439453125
2009-10-08,29.55660057067871
2009-10-09,29.628000259399414
2009-10-12,29.50200080871582
2009-10-13,29.53350067138672
2009-10-14,29.481000900268555
2009-10-15,29.3927001953125
2009-10-16,29.406700134277344
2009-10-19,29.283199310302734
2009-10-20,29.12299919128418
2009-10-21,29.15399932861328
2009-10-22,29.02400016784668
2009-10-23,28.996000289916992
2009-10-26,28.840900421142578
2009-10-27,29.19219970703125
2009-10-28,29.25
2009-10-29,29.166000366210938
2009-10-30,29.184999465942383
2009-11-02,29.23550033569336
2009-11-03,29.304800033569336
2009-11-04,29.13719940185547
2009-11-05,28.978599548339844
2009-11-06,29.055999755859375
2009-11-09,28.722400665283203
2009-11-10,28.69499969482422
2009-11-11,28.662500381469727
2009-11-12,28.787200927734375
2009-11-13,28.12700080871582
2009-11-16,28.652999877929688
2009-11-17,28.773700714111328
2009-11-18,28.705900192260742
2009-11-19,28.78070068359375
2009-11-20,28.983299255371094
2009-11-23,28.766199111938477
2009-11-24,28.770099639892578
2009-11-25,28.770000457763672
2009-11-26,29.243999481201172
2009-11-27,29.302499771118164
2009-11-30,29.219999313354492
2009-12-01,29.062700271606445
2009-12-02,29.341999053955078
2009-12-03,29.1697998046875
2009-12-04,29.533100128173828
2009-12-07,29.8439998626709
2009-12-08,30.646299362182617
2009-12-09,30.41200065612793
2009-12-10,30.38279914855957
2009-12-11,30.05299949645996
2009-12-14,30.05500030517578
2009-12-15,30.162700653076172
2009-12-16,30.224000930786133
2009-12-17,30.804500579833984
2009-12-18,30.475200653076172
2009-12-21,30.53689956665039
2009-12-22,30.56049919128418
2009-12-23,30.19499969482422
2009-12-24,29.58300018310547
2009-12-25,29.55500030517578
2009-12-28,29.71500015258789
2009-12-29,29.908899307250977
2009-12-30,30.24519920349121
2009-12-31,29.99519920349121
2010-01-01,29.99519920349121
2010-01-04,30.31399917602539
2010-01-05,29.99519920349121
2010-01-06,29.99519920349121
2010-01-07,29.99519920349121
2010-01-08,29.865999221801758
2010-01-11,29.31369972229004
2010-01-12,29.55970001220703
2010-01-13,29.543500900268555
2010-01-14,29.434999465942383
2010-01-15,29.545900344848633
2010-01-18,29.590999603271484
2010-01-19,29.58799934387207
2010-01-20,29.752300262451172
2010-01-21,29.703899383544922
2010-01-22,29.770099639892578
2010-01-25,30.10409927368164
2010-01-26,30.326000213623047
2010-01-27,30.316999435424805
2010-01-28,30.35300064086914
2010-01-29,30.349599838256836
2010-02-01,30.28499984741211
2010-02-02,30.065000534057617
2010-02-03,29.993999481201172
2010-02-04,30.165000915527344
2010-02-05,30.11079978942871
2010-02-08,30.530000686645508
2010-02-09,30.327699661254883
2010-02-10,30.29680061340332
2010-02-11,30.13159942626953
2010-02-12,30.198999404907227
2010-02-15,30.219600677490234
2010-02-16,29.991500854492188
2010-02-17,30.116100311279297
2010-02-18,30.025999069213867
2010-02-19,29.965700149536133
2010-02-22,29.975500106811523
2010-02-23,29.98699951171875
2010-02-24,29.99920082092285
2010-02-25,30.003000259399414
2010-02-26,29.92449951171875
2010-03-01,29.950300216674805
2010-03-02,29.975000381469727
2010-03-03,29.760000228881836
2010-03-04,29.809200286865234
2010-03-05,29.820100784301758
2010-03-08,29.74850082397461
2010-03-09,29.729000091552734
2010-03-10,29.589799880981445
2010-03-11,29.44700050354004
2010-03-12,29.277000427246094
2010-03-15,29.44300079345703
2010-03-16,29.321399688720703
2010-03-17,29.137500762939453
2010-03-18,29.202800750732422
2010-03-19,29.26729965209961
2010-03-22,29.521499633789062
2010-03-23,29.533000946044922
2010-03-24,29.69099998474121
2010-03-25,29.52389907836914
2010-03-26,29.586000442504883
2010-03-29,29.47949981689453
2010-03-30,29.50950050354004
2010-03-31,29.423500061035156
2010-04-01,29.352500915527344
2010-04-02,29.235000610351562
2010-04-05,29.17020034790039
2010-04-06,29.315000534057617
2010-04-07,29.302000045776367
2010-04-08,29.418500900268555
2010-04-09,29.135000228881836
2010-04-12,29.007999420166016
2010-04-13,29.014999389648438
2010-04-14,28.966400146484375
2010-04-15,28.99250030517578
2010-04-16,29.056499481201172
2010-04-19,29.136499404907227
2010-04-20,29.08880043029785
2010-04-21,29.124300003051758
2010-04-22,29.18120002746582
2010-04-23,29.105499267578125
2010-04-26,29.038000106811523
2010-04-27,29.349000930786133
2010-04-28,29.329500198364258
2010-04-29,29.23900032043457
2010-04-30,29.204999923706055
2010-05-03,29.295000076293945
2010-05-04,29.58530044555664
2010-05-05,30.035600662231445
2010-05-06,30.70800018310547
2010-05-07,30.49049949645996
2010-05-10,30.43440055847168
2010-05-11,30.211000442504883
2010-05-12,30.01300048828125
2010-05-13,29.987499237060547
2010-05-14,30.344999313354492
2010-05-17,30.526500701904297
2010-05-18,30.491500854492188
2010-05-19,30.493000030517578
2010-05-20,31.41950035095215
2010-05-21,31.084999084472656
2010-05-24,31.04400062561035
2010-05-25,31.431499481201172
2010-05-26,31.18000030517578
2010-05-27,30.64349937438965
2010-05-28,30.641599655151367
2010-05-31,30.885000228881836
2010-06-01,31.192800521850586
2010-06-02,31.15530014038086
2010-06-03,31.145999908447266
2010-06-04,31.5049991607666
2010-06-07,31.8435001373291
2010-06-08,31.80299949645996
2010-06-09,31.674999237060547
2010-06-10,31.55500030517578
2010-06-11,31.59749984741211
2010-06-14,31.415199279785156
2010-06-15,31.259000778198242
2010-06-16,31.200700759887695
2010-06-17,30.93400001525879
2010-06-18,30.976999282836914
2010-06-21,30.822799682617188
2010-06-22,30.914600372314453
2010-06-23,31.00029945373535
2010-06-24,31.045000076293945
2010-06-25,30.98150062561035
2010-06-28,31.06049919128418
2010-06-29,31.315200805664062
2010-06-30,31.25149917602539
2010-07-01,31.024999618530273
2010-07-02,31.090499877929688
2010-07-05,31.134000778198242
2010-07-06,30.984500885009766
2010-07-07,30.989500045776367
2010-07-08,30.818899154663086
2010-07-09,30.864999771118164
2010-07-12,30.764999389648438
2010-07-13,30.587499618530273
2010-07-14,30.545000076293945
2010-07-15,30.360000610351562
2010-07-16,30.507999420166016
2010-07-19,30.515300750732422
2010-07-20,30.489099502563477
2010-07-21,30.491500854492188
2010-07-22,30.347999572753906
2010-07-23,30.335100173950195
2010-07-26,30.264999389648438
2010-07-27,30.171499252319336
2010-07-28,30.23200035095215
2010-07-29,30.174999237060547
2010-07-30,30.274999618530273
2010-08-02,29.969999313354492
2010-08-03,29.71649932861328
2010-08-04,29.71649932861328
2010-08-05,29.81399917602539
2010-08-06,29.83799934387207
2010-08-09,29.75029945373535
2010-08-10,29.898000717163086
2010-08-11,30.01300048828125
2010-08-12,30.365999221801758
2010-08-13,30.55699920654297
2010-08-16,30.520000457763672
2010-08-17,30.46299934387207
2010-08-18,30.389999389648438
2010-08-19,30.41900062561035
2010-08-20,30.413999557495117
2010-08-23,30.63599967956543
2010-08-24,30.67099952697754
2010-08-25,30.780000686645508
2010-08-26,30.94700050354004
2010-08-27,30.67099952697754
2010-08-30,30.680999755859375
2010-08-31,30.652000427246094
2010-09-01,30.757999420166016
2010-09-02,30.690000534057617
2010-09-03,30.676000595092773
