Datetime,rtsi,asx,bel,bist,bovespa,cac,dax,ftse,hsi,nifty,nikkei,smi,spx,ssec,tsx
2007-09-19,0.0388730441592333,0.0260760993348387,0.0244182300939233,0.0648442663578752,0.010497770416606,0.0321778231626588,0.0229201508051311,0.0277339976224606,0.0390139619025475,0.0401301886946967,0.0360312335049073,0.0259705194082133,0.0060679598808528,-0.0055345226464336,-0.0046949115051813
2007-09-20,-8.440535625187096e-05,0.0058981488341522,-0.0068769687513849,-0.0063484845135244,-0.0062713702959928,-0.0073663287425524,-0.0020341052078336,-0.0048103126349605,0.0057160549479178,0.0032067876297752,0.0019667440696871,-0.0122994261404461,-0.0067459193148238,0.0137687823025434,-0.0073007214570495
2007-09-21,0.0054931006393621,-0.005614996401869,0.0005831144906167,0.0063113112490924,0.015570690762928,0.0020879052241298,0.0076422566580198,0.0042993462005309,0.0055349932393724,0.0187796987120787,-0.0061834068141024,6.743846242862617e-05,0.0045984643357455,-0.0028176435487523,0.0073222423376844
2007-09-24,0.0078211233657228,0.0146145277612639,-0.0109033712665826,-0.0056093532976033,0.0157918796978915,-0.0014324411699107,-0.0008355607952275,0.0014238623116593,0.027032861652799,0.0193767417605172,0.0,0.0009885752964802,-0.0052702949016412,0.0055466080119508,0.0013047345067729
2007-09-25,-0.0164055052203879,0.0048707042830944,-0.0159504204844704,-0.0129140983722155,0.0023644091064713,-0.0089818215837578,-0.0023757255333638,-0.0107287156535793,-0.0045921137624649,0.0013473745966319,0.0054483887163883,-0.0086720249369118,-0.0003426756410922,-0.0108393655715097,0.0028115729337052
2007-09-26,0.0199493115515565,-0.0002468297812665,0.0105949639527764,0.0252508052791062,0.0144554818254221,0.0086796234413828,0.0044575537783302,0.005627494410703,0.0,0.0003340300759351,0.0020714148904126,0.0034484937136589,0.0053966600773804,-0.0162316372532433,0.0026683234655724
2007-09-27,0.0071518510783619,0.0087100669707638,0.0091580154482073,0.0026583609603401,0.0221427149324853,0.0074579263652534,0.0063405743419391,0.0082666848466796,0.0237362215108998,0.012081365731662,0.0238366748500933,0.0029641005151379,0.0038995076893417,0.0131902745678651,0.0067247552346962
2007-09-28,0.0036944790930331,0.0045323176342257,-0.0002473516625034,-0.0063817019136234,-0.0096612748156363,-0.003088465612647,0.0009824821188253,-0.0030262815302304,0.0028527373987845,0.0041509154682248,-0.0027681690927465,0.0053312508773686,-0.0030279965453487,0.0260737008645755,-0.0021821848920815
2007-10-01,-0.0119985221485681,-0.0006244526723122,0.0031416696065811,0.0028416998265585,0.0305385891019511,0.0100218874399473,0.0077180147600355,0.0060895425246467,0.0,0.0094348737103189,0.0035841277201029,0.0099132021437213,0.0132021346319932,0.0,0.0071874370792262
2007-10-02,0.0295907675422171,0.0145500010802877,0.0057269607917156,0.0098283442723099,-0.0051947333298922,0.0044951352551283,0.0030713588335338,-0.0009072248002439,0.0382134528109858,0.0,0.0118504641494983,0.0056917237069651,-0.0002650573606102,0.0,-0.0033787986280238
2007-10-03,-0.0074211522790355,1.5015127740269918e-05,0.003632408334532,-0.0104392577527416,-0.0314153385416737,0.0011908199710592,0.0010702996665692,0.0053392375758054,-0.0258568287108929,0.0275996992781841,0.0089416588611754,0.001618702418666,-0.0045622231796862,0.0,-0.0093563450530069
2007-10-04,-0.0013864971553045,-0.0140776051128224,0.0125270935408412,0.0137698454753918,0.0051117897976844,-0.000308339730811,-0.0012968318747557,0.0019414365080212,-0.0185835863059935,-0.0004126897351603,-0.0062638026964023,-0.0038915058949147,0.002108726689217,0.0,0.0074042830988059
2007-10-05,0.0120556636534105,0.0058456168827998,0.0057064639068826,0.0336102077153421,0.0311613629553484,0.0066709097167407,0.0071724632238083,0.0072886952771931,0.0312964937261099,-0.00438694243417,-0.0016072594188898,0.0024160596902316,0.0095148810196841,0.0,0.0076309329898904
2007-10-08,0.0069578177723439,0.0073757659204414,-0.0013730502939015,-0.0090898862835464,0.0054728893206323,-0.0023713584048827,-0.0034813558731663,-0.0083583121507615,-0.0022024471775683,-0.0196190676814023,0.0,0.0023882513841702,-0.0032216916331622,0.024981877304036,0.0
2007-10-09,0.0054260559767849,0.0035253297437112,0.0100299727053787,0.0285772998151978,0.0140720173291395,0.0055648217862263,0.0007608991010066,0.0113254936906876,0.0163490659821139,0.046520462573353,0.0055433402021822,0.0044749674343691,0.0080636027559455,0.0040560518210384,0.002028391143078
2007-10-10,0.0008866685499899,0.0090190756042947,0.0025594736087626,-0.0085426962088934,-0.0055544301987069,-0.0040066991369709,0.0007678332137537,0.0026569261727562,0.0120179546248273,0.0212104119050344,0.0010478252471095,0.0048580616393412,-0.0017137636003914,0.0096754089493913,0.0009811342698302
2007-10-11,0.0136307707173042,0.0049740298847833,0.0053750553653184,0.0110054919402857,-0.0117945228537319,0.0041602204033797,0.0058825681831233,0.0137003827380475,0.0195384739916608,0.015210528245074,0.0162310376768815,0.0039129208757149,-0.005171850033208,0.0242664389202325,-0.0032835682847647
2007-10-12,-0.0046123200698655,-0.0034021688339365,-0.0006286554590708,0.0,0.0,-0.0032254840987118,0.000941838146879,0.0009215768533827,-0.0101654466912908,-0.0176392993222567,-0.0073475150291191,-0.0022589307925571,0.0047429498355491,-0.0016867951463446,0.0046625360975411
2007-10-15,0.006354753286728,-0.0014679826774894,-0.0066592822614595,0.0,0.0081802329785105,-0.006267083927014,-0.0089677961117562,-0.0128897053454242,0.0240648895338662,0.0436428635968262,0.0015555223014001,-0.00195897107867,-0.0084166758988173,0.0212558543799108,-0.0045290186504782
2007-10-16,-0.0078676093097644,-0.0069987628395011,-0.0056624056739149,0.0,-0.0200669192335745,-0.0057124263853616,-0.0008573880569979,-0.0045554729276684,-0.0200443224296709,-0.0004145187452682,-0.0127685844865137,-0.0128056480153286,-0.0065949112452621,0.0102245188616905,-0.0055171484668559
2007-10-17,-0.000810573591865,-0.0017798256281942,0.0066437142676232,-0.0020951739532737,0.023633737374249,0.0076666271614023,0.0028555234617684,0.00953964502078,0.0118161285503308,-0.0193729421873651,-0.0107124931441831,0.0010036119842098,0.0017598721329452,-0.0091976976910252,0.004687646261182
2007-10-18,-0.0100405999259649,0.0130283375839663,-0.0108477243364895,-0.029138618965768,0.0010596655928125,-0.0089004250582629,-0.0080481687415279,-0.0102807386971743,0.0056613274669601,-0.0381887417267687,0.0088534813539844,-0.0048952267175277,-0.0007529241070711,-0.0355806835341674,0.0078805374298234
2007-10-19,0.0027529668996013,-0.0091139119796785,-0.0093214711139761,-0.001043768115096,-0.0381343778352523,-0.0046507993303173,-0.0047173480067446,-0.0124075792683377,0.0,-0.0256868461647581,-0.0172006625139502,-0.0100531331462825,-0.0259493431953794,-0.0012427718792782,-0.0233160486278727
2007-10-22,-0.0206797765133348,-0.0194230563201251,-0.0097498039106191,-0.0406611870983963,0.0052576098311423,-0.0138945818578477,-0.0113758046364971,-0.010564346126916,-0.0377446225193658,-0.0060196541144357,-0.0226095583388961,-0.0103247911439936,0.0037912089467759,-0.0262461781572387,0.0029880251717493
2007-10-23,0.0134563281715589,0.0126302837769571,0.0070244320200174,0.0324923047521066,0.0239213420783457,0.0077034988467854,0.0061198331651937,0.0084327540639339,0.0347470969110546,0.054377845536182,0.0007364153447593,0.0065132127978788,0.0087643327509256,0.0185404497743935,0.0031211033793105
2007-10-24,-0.0017127494161295,-0.003986376402647,-0.0155503062535373,-0.0020342673732027,-0.0011490401991949,-0.0053393356205599,-0.0017649597001128,-0.004924602134686,-0.0014760592756104,0.0040930425378764,-0.005619819374484,-0.005880315690339,-0.0024444332161737,0.0120041081639321,7.098239639447002e-05
2007-10-25,0.0129795988954866,-0.0015235282423802,0.0131156857188106,0.0016109814912379,-0.0045452441293676,0.0149771447878777,0.0131310019235026,0.014443172431898,0.0176040169542375,0.0131586791706137,-0.0045474452923528,0.0074851912641697,-0.0009768075014049,-0.0492344270679048,0.002580335599136
2007-10-26,0.0198017148579374,0.0114523687136873,0.001255558626882,0.0128014673762226,0.030566995903845,0.0059834867232346,0.002106840073317,0.0128423835481363,0.0182790569106146,0.0236630759300169,0.0135080645464853,0.0050781970833853,0.0136934539148789,0.0048846831237394,0.0120685599587773
2007-10-29,0.0144341369835618,0.0135630974782667,0.0023317893247174,0.0,0.0118776527839692,0.0071051432680864,0.0075820410295186,0.0066879873446463,0.0381281734804215,0.0350822490200943,0.0115922079251351,0.0049415243401877,0.0037058028405674,0.0279381720412228,0.0091214190509969
2007-10-30,-0.0088801581464448,-0.0061880380293111,-0.0057952190284584,0.0057887307326591,-0.010214340856022,-0.0055429123747838,-0.0039693289566553,-0.007033324915552,0.0016234057371793,-0.006310187270321,-0.0028228675059356,-0.0075892599517359,-0.0064843977209179,0.0256250286928469,-0.008023843045537
2007-10-31,0.0075495907616556,0.0005775938195125,0.0131026527182136,0.0147112971327114,0.0144180260324855,0.0075558981779444,0.0051609275177533,0.009356898304496,-0.0090693230720635,0.0054208503605508,0.0051886027300902,0.0089538874704722,0.0119206709623114,0.0097152644033311,0.0216270597922569
2007-11-01,-0.0013054498367743,0.010984590822094,-0.0182963172047099,-0.0042508921298978,-0.0196036207971967,-0.0202150961765852,-0.0174053942180556,-0.0203648538710314,0.0044649281930659,-0.0058128334591689,0.0079011290284665,-0.0143042229916403,-0.0267788466944081,-0.0068211283891503,-0.0174157346026113
2007-11-02,0.0035923795562551,-0.0195343838091393,-0.0118717452567409,-0.0090381773371701,0.0,-0.0018338470332057,-0.0039872045418274,-0.0084625448805617,-0.033073376839205,0.0111791720098519,-0.0211413929217076,-0.0137133488233853,0.0008018316649467,-0.0233460659262405,-0.0005985440247737
2007-11-05,0.0,-0.0172157065737099,-0.0059599689105525,-0.0140068068020475,-0.0171644242335951,-0.006277946869261,-0.0053573472777159,-0.010652810100634,-0.0513832278466974,-0.0144488366451032,-0.0151626748966684,-0.0071632396559575,-0.004967106519623,-0.0251246516485608,-0.0063204492933959
2007-11-06,0.0181323034058218,0.0069188712304395,0.0041787267492434,0.0149016165480277,0.0242121302388547,0.004353159926298,0.0025123552205563,0.0020871508701443,0.0169858889708898,-0.0104523979345714,-0.0011863999017567,0.0071518376024481,0.0119772213017803,-0.0175248986026108,0.0067867876755798
2007-11-07,0.0052881195720955,0.0096694546370557,-0.0129373660825056,-0.0146858150631539,-0.0156560805418592,-0.0045994688129606,-0.0035285549137,-0.0139660123819123,0.0091569011946219,-0.0007174438562191,-0.0094570997399099,-0.0076802391999475,-0.0298097102053604,0.0117099450964079,-0.0177197076872701
2007-11-08,0.003151564254189,-0.0258528095951575,-0.0332899262692514,-0.0164625068596047,0.0009601536983439,-0.0091190528386757,0.0025417627642649,-0.0005012924049516,-0.0324544916793385,-0.0145633219042622,-0.0204040874070638,-0.0113241024303434,-0.0005761950274481,-0.0497293865565566,0.0007363666305515
2007-11-09,-0.0114455368563008,0.0036886009083634,-0.0145139930574949,-0.0270425900267508,0.0118703645090487,-0.0192641005754996,-0.0009045623437344,-0.01213874980116,0.0008059971626899,0.0,-0.0120014235903322,-0.0220894403120617,-0.0143900149795612,-0.0027209474849705,-0.0184872972038938
2007-11-12,-0.0084659616113649,-0.0139068466956189,0.0016609188228304,0.0073285424793843,-0.0444100691538302,0.0020579152884625,-0.000711942480537,0.0052203744334828,-0.0396047163657975,-0.0144313360559529,-0.0251035663930245,0.0029420159779753,-0.0100385235017421,-0.0243374201449029,-0.0192764423768974
2007-11-13,-0.0090463860676646,0.0092364096749975,0.0092485527349808,0.0116725560831776,0.0224992215262638,0.0006049951107698,-0.0037576081789296,0.003858181364432,0.0049620539000443,0.0138433149931227,-0.0046471954500937,0.0069175018800251,0.0286777887396887,-0.0057254014539491,0.0073306540999986
2007-11-14,0.0095233480575416,0.0127195968254163,0.0120525957913919,0.0171388066243851,0.0267188474598345,0.0133944944572732,0.0007133369238392,0.0108954143586998,0.0478474731225571,0.0416967040299791,0.0243548697201756,0.0152236239971887,-0.0070944148917835,0.0481751513607662,0.005051030404342
2007-11-15,-0.0117257047852641,-0.0106649801164877,-0.0086647587525057,-0.0167003690221454,0.0,-0.0093908999333027,-0.0150266838025174,-0.011335596727072,-0.0143241368420454,-0.0043544372601527,-0.0066844156131757,-0.0043309965694202,-0.0133005352558939,-0.0088007937896712,-0.0183235952830909
2007-11-16,-0.0129694689572366,-0.0102691330054316,-0.0113130857568553,-0.0080423799144639,-0.0003404518757736,-0.0067660721678333,-0.0071692119970254,-0.0108136507617615,-0.0403413911301289,-0.0008884038506469,-0.0158224447148516,-0.0134604463116563,0.005216703870488,-0.0091734598168162,0.0004435442212358
2007-11-19,-0.0107317283066663,0.0112795588480683,-0.0171306091041287,-0.0193669843470347,-0.0358146119499593,-0.0166229343775015,-0.0132623571576662,-0.0274590245951493,-0.0056018710404437,0.0001354268062492,-0.0074212592943752,-0.0248256001562285,-0.0176145024022353,-0.0087770449432333,-0.0135574613826889
2007-11-20,0.0065436405615697,-0.0169440653927743,0.0045315957727236,0.0058947119791774,0.0,0.0135495822519935,0.0156307252789371,0.0171215702435603,0.0112632814260056,-0.0216887413027073,0.011169518728785,0.0081999749046328,0.0044762115415091,0.0045223638918177,0.0083259209701722
2007-11-21,-0.013083956948372,-0.0064170341281482,-0.0323130299404024,-0.0181221517048415,-0.0285412887698317,-0.0230319200570736,-0.0147724640633697,-0.0253075129173776,-0.0424050559038953,-0.0387724405517637,-0.024884492166457,-0.0259483473316102,-0.0160551257655647,-0.0151275333547555,-0.0134031415146171
2007-11-22,-0.0074397299846422,-0.0078625410943349,0.0104669532860377,-0.0079435538517422,0.0011712790550095,0.0064460185782273,0.0057929198927855,0.0138066350480201,-0.0233090657769583,-0.0075268396213274,0.0034386941427548,0.0124386254387474,0.0,-0.0451253832955291,0.007531466572292
2007-11-23,0.0074443770733418,-0.0006474791966901,0.0223646622238788,0.0025256100796795,0.0052292429889124,0.0192137951006827,0.0061775708518716,0.0172020928058671,0.020408347254774,0.0160410342912165,0.0,0.0174353319320932,0.0167494738006821,0.0095782693884203,0.0064213091523228
2007-11-26,0.0116335027289053,0.022060637179317,-0.0006058740042256,0.0066886288992105,-0.0316920891855243,-0.0114359198724276,-0.0054822386705613,-0.0131164177698348,0.0400857025088434,0.0217110368197612,0.0164165799931232,-0.0012669576785881,-0.0235129796242699,-0.0146696963666581,-0.0109078551901031
2007-11-27,-0.0100129862877258,-0.0059981116121008,0.0001172141441401,-0.0236281776755387,0.006126549740868,-0.0044470794589308,-0.0047699529663507,-0.0064604321702805,-0.0151875301362469,-0.0058706100877472,0.0057737710161287,0.0083252923939127,0.0148197884126606,-0.0199066447456974,0.0035968296789619
2007-11-28,0.0058888706988948,-0.0097791887528124,0.0199958026052797,0.0334559241051106,0.0376942113463876,0.0231089154649151,0.0252140363431525,0.0265945342706697,0.0059005565886973,-0.0142459349612451,-0.0045475827327479,0.0257245523569924,0.0281595964292602,-0.0119442612287254,0.0194885673768041
2007-11-29,0.0056983418799134,0.0116118858147196,0.0028193064145707,-0.0004060782448256,0.007120340728596,0.0066133302904702,0.0053625801171897,0.0067797941300362,0.0397984408553551,0.0030305342621872,0.0234760770872206,0.0096288987467509,0.000476394654334,0.0407815389734711,0.0023226771774247
2007-11-30,0.0180025809483268,0.0136545087821797,0.0145119987369302,0.0192305093123916,0.0135826060274233,0.0128606010123171,0.0134732088727087,0.0130501945975964,0.0056391136749098,0.0224886312731626,0.0107026607293061,0.0106930967809351,0.0077401550831242,-0.0266453274880582,0.0018425772039396
2007-12-03,-0.0087585778901324,6.122480218628823e-05,-0.003212361319397,0.0019570234264811,0.0030743412009002,-0.0072761189784422,-0.0042348504635203,-0.0071612197669992,0.0005169101454089,0.0175876907757892,-0.0033025002516069,-0.0139383822153114,-0.0059047558445053,-0.0006502820599063,-0.0023330406284944
2007-12-04,0.0016661790270635,-0.0004133401771913,-0.0153443397625956,-0.0056622746686407,0.0044520999952304,-0.0147184241507609,-0.0036200522717688,-0.011242619480317,0.0076878254673804,-0.0011344881306527,-0.0095651013615434,-0.007054296393516,-0.0065617346307114,0.0096639313090385,-0.0056981884779698
2007-12-05,0.0259087639090624,-0.0034818923273824,0.0140830455269629,0.027534673025765,0.0225225624953626,0.0199644691022289,0.0172446193362674,0.0278884496205726,0.0160023914547888,0.0138411393997675,0.0082788410862768,0.0130092852471968,0.0150759351735407,0.0254599186703448,0.0113422489197727
2007-12-06,-0.0013889886691771,0.014158448429578,0.0023741558498144,0.0119186778080244,0.0132040872173853,0.0025924695292349,-0.0005275300949829,-0.0012635408556587,0.0072480508505403,0.0024716903299513,0.0168476072691809,-0.0018857256200845,0.0149250017609245,-0.0015045062105762,0.0083598765603589
2007-12-07,0.0117538245434163,0.0081173685708701,0.003909272489496,0.0053906476915255,-0.002313019367989,0.0078982127519555,0.0067136963680969,0.0106285268778059,-0.0245366058662632,0.0032861124381931,0.0051705321998962,0.0066129512315953,-0.0017795489423972,0.0111947366679707,0.0009526284603698
2007-12-10,0.0193233918077897,-0.0044579058449478,0.0026559168401494,0.0004955375179047,-0.0029446563597446,0.0056095919689305,0.0049028545068452,0.001600573499326,-0.0119062706660102,-0.002295788991498,-0.0020062263714208,0.0096805958147232,0.0074819425905587,0.0136856483370806,0.0055676787690526
2007-12-11,0.0052170738887644,0.0083123998973348,-0.0056002669478676,-0.0043851747691157,-0.0143741221242077,-0.0045592148464272,-0.0029845223546303,-0.0043503880920052,0.0251447821499368,0.0226667027061946,0.0075279273182626,-0.0033143222456857,-0.0255959136601484,0.0025456154530321,-0.0156668340841878
2007-12-12,0.0073196442052809,-0.0098078345695054,-0.0036842216686654,0.0087564885846269,0.0035588878140533,0.0032368131726254,0.0082932102107768,0.0034970677098709,-0.0244447034150994,0.0101252848672963,-0.0070338389467554,-0.0004065913022888,0.0060319185397226,-0.0154877889643625,0.0062252544585597
