Datetime,moexog,moexfn,moexmm,moexcn,moexeu,moextl,moexch,moextn,moexit,moexre,imoex,rtsi
1996-05-13,,,,,,,,,,,,0.05434495202161038
1996-05-14,,,,,,,,,,,,-0.034959886574427834
1996-05-15,,,,,,,,,,,,-0.03240138067050857
1996-05-16,,,,,,,,,,,,0.006797626485343322
1996-05-17,,,,,,,,,,,,-0.005781891660343597
1996-05-20,,,,,,,,,,,,0.014031844497443657
1996-05-21,,,,,,,,,,,,0.024868351378320774
1996-05-22,,,,,,,,,,,,0.021814807026122374
1996-05-23,,,,,,,,,,,,0.04216933915499865
1996-05-24,,,,,,,,,,,,0.08295836120966982
1996-05-27,,,,,,,,,,,,0.09478806159484865
1996-05-28,,,,,,,,,,,,0.1278054622800937
1996-05-29,,,,,,,,,,,,-0.09520440517834317
1996-05-30,,,,,,,,,,,,-0.058621083748355396
1996-05-31,,,,,,,,,,,,0.04079732018951354
1996-06-03,,,,,,,,,,,,0.015118742893945658
1996-06-04,,,,,,,,,,,,-0.03034516565196732
1996-06-05,,,,,,,,,,,,-0.055656146547944374
1996-06-06,,,,,,,,,,,,0.00917891381582514
1996-06-07,,,,,,,,,,,,0.01872015421200235
1996-06-10,,,,,,,,,,,,0.0664547936411326
1996-06-11,,,,,,,,,,,,0.008118497184348428
1996-06-13,,,,,,,,,,,,-0.02044810323436952
1996-06-14,,,,,,,,,,,,-0.011482084036956941
1996-06-17,,,,,,,,,,,,0.14706948035121847
1996-06-18,,,,,,,,,,,,0.05081178189993096
1996-06-19,,,,,,,,,,,,-0.04405163501214382
1996-06-20,,,,,,,,,,,,0.0024024736029382154
1996-06-21,,,,,,,,,,,,0.05090794617786276
1996-06-24,,,,,,,,,,,,0.07963770686630323
1996-06-25,,,,,,,,,,,,0.04688030831909895
1996-06-26,,,,,,,,,,,,0.04197843019540137
1996-06-27,,,,,,,,,,,,0.06288154319786621
1996-06-28,,,,,,,,,,,,-0.10927395570370368
1996-07-01,,,,,,,,,,,,-0.027313790780429947
1996-07-02,,,,,,,,,,,,0.052607716171547025
1996-07-04,,,,,,,,,,,,0.0843752160769915
1996-07-05,,,,,,,,,,,,-0.05134736321718414
1996-07-08,,,,,,,,,,,,-0.12923021722056838
1996-07-09,,,,,,,,,,,,-0.04618224948278549
1996-07-10,,,,,,,,,,,,-0.07297364967749775
1996-07-11,,,,,,,,,,,,-0.07831722981648515
1996-07-12,,,,,,,,,,,,0.024217752870606013
1996-07-15,,,,,,,,,,,,0.08787818817909354
1996-07-16,,,,,,,,,,,,-0.003839150806728142
1996-07-17,,,,,,,,,,,,-0.05847798801107995
1996-07-18,,,,,,,,,,,,-0.016379048676633978
1996-07-19,,,,,,,,,,,,0.010938904207693056
1996-07-22,,,,,,,,,,,,-0.02256284738650649
1996-07-23,,,,,,,,,,,,-0.025048757600330873
1996-07-24,,,,,,,,,,,,-0.06060373084880499
1996-07-25,,,,,,,,,,,,0.01033434141547307
1996-07-26,,,,,,,,,,,,-0.0008385234364958194
1996-07-29,,,,,,,,,,,,0.04025654110914623
1996-07-30,,,,,,,,,,,,-0.010760203253152412
1996-07-31,,,,,,,,,,,,-0.0005781942105125282
1996-08-01,,,,,,,,,,,,0.03802459991032947
1996-08-02,,,,,,,,,,,,0.040406092896888346
1996-08-05,,,,,,,,,,,,0.04426945048850772
1996-08-06,,,,,,,,,,,,-0.03493706954665754
1996-08-07,,,,,,,,,,,,6.020052795818742e-06
1996-08-08,,,,,,,,,,,,0.014326901184110952
1996-08-09,,,,,,,,,,,,0.012795438556433503
1996-08-12,,,,,,,,,,,,0.011105269346039393
1996-08-13,,,,,,,,,,,,0.02589807821939427
1996-08-14,,,,,,,,,,,,0.03142417060850988
1996-08-15,,,,,,,,,,,,0.03560154358422363
1996-08-16,,,,,,,,,,,,-0.009139216901451697
1996-08-19,,,,,,,,,,,,-0.02335390933491066
1996-08-20,,,,,,,,,,,,-0.007225939606501974
1996-08-21,,,,,,,,,,,,-0.03430402244229569
1996-08-22,,,,,,,,,,,,0.02797138167490587
1996-08-23,,,,,,,,,,,,0.006651243313412714
1996-08-26,,,,,,,,,,,,-0.0006702818181540948
1996-08-27,,,,,,,,,,,,0.007883022340791968
1996-08-28,,,,,,,,,,,,-0.01653802647016267
1996-08-29,,,,,,,,,,,,0.003188100468646482
1996-08-30,,,,,,,,,,,,0.009235514586878324
1996-09-02,,,,,,,,,,,,0.015661946443318087
1996-09-03,,,,,,,,,,,,-0.008770466371067265
1996-09-04,,,,,,,,,,,,0.0059636288037596685
1996-09-05,,,,,,,,,,,,-0.011793467939242852
1996-09-06,,,,,,,,,,,,-0.04246806440204498
1996-09-09,,,,,,,,,,,,0.004225470689452671
1996-09-10,,,,,,,,,,,,-0.02526928773177417
1996-09-11,,,,,,,,,,,,-0.02869754438840033
1996-09-12,,,,,,,,,,,,-0.0039965076286252454
1996-09-13,,,,,,,,,,,,0.03349218547584254
1996-09-16,,,,,,,,,,,,0.010462261319740485
1996-09-17,,,,,,,,,,,,0.0043587335545769434
1996-09-18,,,,,,,,,,,,0.00021227585614003175
1996-09-19,,,,,,,,,,,,-0.0003672083030341611
1996-09-20,,,,,,,,,,,,-0.006765789318273541
1996-09-23,,,,,,,,,,,,-0.032925606620725745
1996-09-24,,,,,,,,,,,,-0.06358241766949568
1996-09-25,,,,,,,,,,,,0.016070433145516816
1996-09-26,,,,,,,,,,,,0.028024936625770103
1996-09-27,,,,,,,,,,,,-0.010527508280414821
1996-09-30,,,,,,,,,,,,0.020734429110869534
1996-10-01,,,,,,,,,,,,-0.002184052464886399
1996-10-02,,,,,,,,,,,,-0.010143927983581769
1996-10-03,,,,,,,,,,,,-0.0027494365704008317
1996-10-04,,,,,,,,,,,,-0.01270231685471046
1996-10-07,,,,,,,,,,,,0.01311215668647936
1996-10-08,,,,,,,,,,,,0.03833541809949459
1996-10-09,,,,,,,,,,,,0.06679940058033651
1996-10-10,,,,,,,,,,,,0.016565492700651774
1996-10-11,,,,,,,,,,,,-0.015960079184741183
1996-10-14,,,,,,,,,,,,0.025080502045265796
1996-10-15,,,,,,,,,,,,-0.0011865486521331903
1996-10-16,,,,,,,,,,,,-0.02054329605684302
1996-10-17,,,,,,,,,,,,-0.025284203379302816
1996-10-18,,,,,,,,,,,,0.014550055971044529
1996-10-21,,,,,,,,,,,,0.019779586086975165
1996-10-22,,,,,,,,,,,,-0.0015989648208165619
1996-10-23,,,,,,,,,,,,0.02069637497342036
1996-10-24,,,,,,,,,,,,-0.012273515297702708
1996-10-25,,,,,,,,,,,,-0.031754966228190185
1996-10-28,,,,,,,,,,,,-0.01665178951119195
1996-10-29,,,,,,,,,,,,-0.004644779859553694
1996-10-30,,,,,,,,,,,,0.017338555935894284
1996-10-31,,,,,,,,,,,,-0.004423111624955567
1996-11-01,,,,,,,,,,,,0.003645299922483858
1996-11-04,,,,,,,,,,,,0.010618701539918618
1996-11-05,,,,,,,,,,,,0.01869490241632832
1996-11-06,,,,,,,,,,,,0.0021721313339151394
1996-11-11,,,,,,,,,,,,0.014237014894011857
1996-11-12,,,,,,,,,,,,0.007732194528212055
1996-11-13,,,,,,,,,,,,0.002808865254622539
1996-11-14,,,,,,,,,,,,-0.015763003763986205
1996-11-15,,,,,,,,,,,,0.0027923247877010837
1996-11-18,,,,,,,,,,,,0.012514447076713786
1996-11-19,,,,,,,,,,,,0.0012213950057313738
1996-11-20,,,,,,,,,,,,0.006017003601906268
1996-11-21,,,,,,,,,,,,0.0040846715525226784
1996-11-22,,,,,,,,,,,,-0.008290677826094495
1996-11-25,,,,,,,,,,,,0.00371117980432345
1996-11-26,,,,,,,,,,,,-0.0075779134638569445
1996-11-27,,,,,,,,,,,,-0.017753387146012045
1996-11-28,,,,,,,,,,,,0.006848429959469549
1996-11-29,,,,,,,,,,,,-0.002800802211431197
1996-12-02,,,,,,,,,,,,0.009686985710118279
1996-12-03,,,,,,,,,,,,0.004108013235732955
1996-12-04,,,,,,,,,,,,0.0014582002730731958
1996-12-05,,,,,,,,,,,,-0.0032970928325370963
1996-12-06,,,,,,,,,,,,-0.026138384466732667
1996-12-09,,,,,,,,,,,,-0.0005777615949265069
1996-12-10,,,,,,,,,,,,-0.0012214171036024624
1996-12-11,,,,,,,,,,,,0.005957838408658489
1996-12-16,,,,,,,,,,,,0.0010852397725589213
1996-12-17,,,,,,,,,,,,-0.006702141857354071
1996-12-18,,,,,,,,,,,,-0.003481899553657186
1996-12-19,,,,,,,,,,,,0.004988944869286804
1996-12-20,,,,,,,,,,,,-0.0007073262553651816
1996-12-23,,,,,,,,,,,,0.00971825991640074
1996-12-24,,,,,,,,,,,,0.01132918527622806
1996-12-25,,,,,,,,,,,,0.004085214481055921
1996-12-26,,,,,,,,,,,,-0.0023361354719266814
1996-12-27,,,,,,,,,,,,0.022081853776361626
1996-12-30,,,,,,,,,,,,0.02197363013513698
1996-12-31,,,,,,,,,,,,0.012845369214715241
1997-01-06,,,,,,,,,,,,0.029934559617702305
1997-01-08,,,,,,,,,,,,0.03514276094725233
1997-01-09,,,,,,,,,,,,0.016337222340388813
1997-01-10,,,,,,,,,,,,0.06766862086744396
1997-01-13,,,,,,,,,,,,0.011484758864921396
1997-01-14,,,,,,,,,,,,-0.03046175861732703
1997-01-15,,,,,,,,,,,,0.0017513427322812802
1997-01-16,,,,,,,,,,,,-0.0006081000758513255
1997-01-17,,,,,,,,,,,,0.031407764272765704
1997-01-20,,,,,,,,,,,,0.04391721133948945
1997-01-21,,,,,,,,,,,,0.06195697329984462
1997-01-22,,,,,,,,,,,,-0.0017607121983829188
1997-01-23,,,,,,,,,,,,0.03481863246715555
1997-01-24,,,,,,,,,,,,0.012024842037085648
1997-01-27,,,,,,,,,,,,-0.0512462484531353
1997-01-28,,,,,,,,,,,,-0.03309448899505352
1997-01-29,,,,,,,,,,,,0.030600348568123437
1997-01-30,,,,,,,,,,,,-0.00440790223123777
1997-01-31,,,,,,,,,,,,-0.002926375620871724
1997-02-03,,,,,,,,,,,,0.007630579503810964
1997-02-04,,,,,,,,,,,,0.009922214230135395
1997-02-05,,,,,,,,,,,,0.0028113235836331185
1997-02-06,,,,,,,,,,,,0.021648654828517522
1997-02-07,,,,,,,,,,,,0.021418857351780396
1997-02-10,,,,,,,,,,,,0.040941439328900486
1997-02-11,,,,,,,,,,,,0.024921289225130927
1997-02-12,,,,,,,,,,,,-0.018757986859672116
1997-02-13,,,,,,,,,,,,0.01244239934380964
1997-02-14,,,,,,,,,,,,0.009203334813268071
1997-02-17,,,,,,,,,,,,0.021583639776841856
1997-02-18,,,,,,,,,,,,0.029200592017482485
1997-02-19,,,,,,,,,,,,0.05107285418242746
1997-02-20,,,,,,,,,,,,0.00023908594389343563
1997-02-21,,,,,,,,,,,,-0.0452936616345907
1997-02-24,,,,,,,,,,,,-0.007073921272914951
1997-02-25,,,,,,,,,,,,-0.0065039889460836164
1997-02-26,,,,,,,,,,,,-0.003243408174115281
1997-02-27,,,,,,,,,,,,0.03342956534277253
1997-02-28,,,,,,,,,,,,-0.022211247449246407
1997-03-03,,,,,,,,,,,,-0.02346945439281445
1997-03-04,,,,,,,,,,,,-0.006180754828916335
1997-03-05,,,,,,,,,,,,-0.029237495758062337
1997-03-06,,,,,,,,,,,,0.0094983638611561
1997-03-07,,,,,,,,,,,,0.008935748803820864
1997-03-11,,,,,,,,,,,,0.03254283264544888
1997-03-12,,,,,,,,,,,,0.012971153473138486
1997-03-13,,,,,,,,,,,,0.008521013182847703
1997-03-14,,,,,,,,,,,,-0.015383203810422685
1997-03-17,,,,,,,,,,,,0.003037516545397523
1997-03-18,,,,,,,,,,,,-0.001117533426520545
1997-03-19,,,,,,,,,,,,-0.030068133248534856
1997-03-20,,,,,,,,,,,,-0.021740913162905606
1997-03-21,,,,,,,,,,,,-0.01263756170810204
1997-03-24,,,,,,,,,,,,0.003333051405154386
1997-03-25,,,,,,,,,,,,-0.023178987870958956
1997-03-26,,,,,,,,,,,,0.0012651473409475145
1997-03-27,,,,,,,,,,,,-0.016730443409077367
1997-03-28,,,,,,,,,,,,-0.0040863489793254715
1997-03-31,,,,,,,,,,,,0.012836769412293947
1997-04-01,,,,,,,,,,,,-0.009266164019374301
1997-04-02,,,,,,,,,,,,-0.0023073553803145685
1997-04-03,,,,,,,,,,,,-0.008754503111107148
1997-04-04,,,,,,,,,,,,-0.03168172320181917
1997-04-07,,,,,,,,,,,,-0.013370815868741559
1997-04-08,,,,,,,,,,,,0.02241277717574608
1997-04-09,,,,,,,,,,,,0.04971892351801532
1997-04-10,,,,,,,,,,,,-0.016965759782503476
1997-04-11,,,,,,,,,,,,-0.011116489129004314
1997-04-14,,,,,,,,,,,,-0.03053180894882601
1997-04-15,,,,,,,,,,,,0.018473956414747583
1997-04-16,,,,,,,,,,,,0.025083742858890368
1997-04-17,,,,,,,,,,,,-0.012571665346832184
1997-04-18,,,,,,,,,,,,0.013421348439416114
1997-04-21,,,,,,,,,,,,-0.011613274594597378
1997-04-22,,,,,,,,,,,,-0.014632479214427008
1997-04-23,,,,,,,,,,,,-0.0037521173299106536
1997-04-24,,,,,,,,,,,,0.0014977201306107801
1997-04-25,,,,,,,,,,,,0.023592823760022696
1997-04-28,,,,,,,,,,,,0.013122614773418029
1997-04-29,,,,,,,,,,,,0.01319159513821866
1997-04-30,,,,,,,,,,,,0.049975055919762035
1997-05-05,,,,,,,,,,,,0.04088201949414927
1997-05-06,,,,,,,,,,,,0.013203226688194292
1997-05-07,,,,,,,,,,,,-0.001018097131770368
1997-05-08,,,,,,,,,,,,-0.0034367140777922245
1997-05-12,,,,,,,,,,,,0.06642766180767445
1997-05-13,,,,,,,,,,,,-0.018830755822480505
1997-05-14,,,,,,,,,,,,-0.012055871777879368
1997-05-15,,,,,,,,,,,,0.02052866313752677
1997-05-16,,,,,,,,,,,,0.015341147579097658
1997-05-19,,,,,,,,,,,,0.010157386876380237
1997-05-20,,,,,,,,,,,,-0.018892930033239885
1997-05-21,,,,,,,,,,,,0.01819091779704518
1997-05-22,,,,,,,,,,,,-0.019106840862297858
1997-05-23,,,,,,,,,,,,-0.0077422122696768625
1997-05-26,,,,,,,,,,,,0.000709889519939999
1997-05-27,,,,,,,,,,,,-0.0034222072055012376
1997-05-28,,,,,,,,,,,,-0.011034419061006773
1997-05-29,,,,,,,,,,,,0.005706461271876684
1997-05-30,,,,,,,,,,,,0.006287244446044227
1997-06-02,,,,,,,,,,,,-0.0005175066421037045
1997-06-03,,,,,,,,,,,,-0.00030950692979825334
1997-06-04,,,,,,,,,,,,0.01233117804324202
1997-06-05,,,,,,,,,,,,0.0021602298576706147
1997-06-06,,,,,,,,,,,,0.0011282380864123809
1997-06-09,,,,,,,,,,,,0.012940131318558201
1997-06-10,,,,,,,,,,,,-0.0010644426568635623
1997-06-11,,,,,,,,,,,,-0.0035490207516550853
1997-06-13,,,,,,,,,,,,0.002239488927545885
1997-06-16,,,,,,,,,,,,0.011515856113101464
1997-06-17,,,,,,,,,,,,0.0004524696929273375
1997-06-18,,,,,,,,,,,,0.022813924193706647
1997-06-19,,,,,,,,,,,,0.02948003684690459
1997-06-20,,,,,,,,,,,,0.004690924920701001
1997-06-23,,,,,,,,,,,,0.024706529555454715
1997-06-24,,,,,,,,,,,,0.028861073490063838
1997-06-25,,,,,,,,,,,,0.049212420733455886
1997-06-26,,,,,,,,,,,,-0.026763225145232994
1997-06-27,,,,,,,,,,,,-0.0005265992013958609
1997-06-30,,,,,,,,,,,,-0.006737366782680887
1997-07-01,,,,,,,,,,,,0.012441629678566102
1997-07-02,,,,,,,,,,,,0.05522541281181503
1997-07-03,,,,,,,,,,,,0.0714740520959598
1997-07-04,,,,,,,,,,,,0.029579304013536145
1997-07-07,,,,,,,,,,,,0.017952309960626245
1997-07-08,,,,,,,,,,,,-0.029422848475127772
1997-07-09,,,,,,,,,,,,0.02827463002091335
1997-07-10,,,,,,,,,,,,-0.002960904344107007
1997-07-11,,,,,,,,,,,,-0.018365354665278666
1997-07-14,,,,,,,,,,,,-0.036747894582062735
1997-07-15,,,,,,,,,,,,-0.012346266849578846
1997-07-16,,,,,,,,,,,,-0.03653096076455409
1997-07-17,,,,,,,,,,,,0.020789261167206696
1997-07-18,,,,,,,,,,,,0.02298597910185851
1997-07-21,,,,,,,,,,,,-0.009458775226537597
1997-07-22,,,,,,,,,,,,0.007491149430665089
1997-07-23,,,,,,,,,,,,0.0423143596537745
1997-07-24,,,,,,,,,,,,0.010553239248798363
1997-07-25,,,,,,,,,,,,0.02312254368539346
1997-07-28,,,,,,,,,,,,0.013958025758534554
1997-07-29,,,,,,,,,,,,0.0017734015754200527
1997-07-30,,,,,,,,,,,,-0.01836903339930629
1997-07-31,,,,,,,,,,,,-0.0032979356210205424
1997-08-01,,,,,,,,,,,,0.00738306908026054
1997-08-04,,,,,,,,,,,,0.015759014413053052
1997-08-05,,,,,,,,,,,,0.015119310096915584
1997-08-06,,,,,,,,,,,,0.014442788900703718
1997-08-07,,,,,,,,,,,,0.047547848654788005
1997-08-08,,,,,,,,,,,,0.01661023283680496
1997-08-11,,,,,,,,,,,,-0.026767817025082685
1997-08-12,,,,,,,,,,,,0.006819017456890286
1997-08-13,,,,,,,,,,,,-0.009668627134966634
1997-08-14,,,,,,,,,,,,0.00471182942990378
1997-08-15,,,,,,,,,,,,0.014140470188028331
1997-08-18,,,,,,,,,,,,-0.03330238036038757
1997-08-19,,,,,,,,,,,,-0.015517439502012564
1997-08-20,,,,,,,,,,,,-0.016144738527785307
1997-08-21,,,,,,,,,,,,0.02014562964217781
1997-08-22,,,,,,,,,,,,-0.02483334894073863
1997-08-25,,,,,,,,,,,,-0.008049460114103901
1997-08-26,,,,,,,,,,,,-0.00927832166341247
1997-08-27,,,,,,,,,,,,-0.03194455570028243
1997-08-28,,,,,,,,,,,,-0.008568674718859803
1997-08-29,,,,,,,,,,,,-0.04313986708799522
1997-09-01,,,,,,,,,,,,-0.04651831065421774
1997-09-02,,,,,,,,,,,,0.040135290029311044
1997-09-03,,,,,,,,,,,,0.061667190902555014
1997-09-04,,,,,,,,,,,,-0.0283132924363656
1997-09-05,,,,,,,,,,,,0.0014012921220887264
1997-09-08,,,,,,,,,,,,0.01838208004566866
1997-09-09,,,,,,,,,,,,0.016564722560654666
1997-09-10,,,,,,,,,,,,-0.0021056680707092212
1997-09-11,,,,,,,,,,,,-0.030842980679729237
1997-09-12,,,,,,,,,,,,-0.011695703244201106
1997-09-15,,,,,,,,,,,,0.006488478402192577
1997-09-16,,,,,,,,,,,,0.007303342894085851
1997-09-17,,,,,,,,,,,,0.008142639898490067
